x1,x2,x3,x4,x5,x6,x7,x8
2.401621209612663,2.2124928639816623,2.0130634526642295,0.2746219551665982,0.3673084840407076,0.4142493988941081,0.28473331800998347,-0.8830853314460374
0.36169869715565384,-0.004105751901656185,0.06275065230803985,-1.0011932033395954,-1.1359333594407863,-1.19418030547007,-1.6391457124399114,0.16476956119898425
0.7972854564256104,0.43650039350668296,0.7649600958700116,0.3918667294737026,-1.0736447465543562,-0.8157334268194711,-0.956785124690144,-0.6548944434482872
0.2548868407576162,0.6814277245486775,0.47185210882274553,-0.4198180653749577,-0.9441968458739591,-0.8434123370605142,-0.8180578594053349,-1.455333686763439
0.11228498817634142,0.36856138223486257,0.14443341635192844,1.3771435440728814,-0.26091349674822967,-0.352847207514215,-0.43747339641944327,1.5250875896913982
1.1091414917762825,0.9229800941837885,0.9718240777026241,-0.6983259726422067,0.2537267582505782,0.284492074893667,0.31149643716454434,0.04229511006345868
-0.00644566745318309,0.05247237765096657,0.06701938066863725,-0.9197897646164812,-0.20345953389013474,-0.057432912935772795,-0.36663415336195215,-0.6401538801599321
1.2757942497621477,1.3828643304442356,1.4272896535629942,-1.502703079522656,0.9262662561871083,0.8375253471438535,1.256857675587998,-0.24029657745696414
0.04250282278023692,-0.1928686736073793,-0.044286366621704196,0.9433160943023122,-1.0501870590530307,-1.0070725760742043,-0.8675816068111042,0.45876386582963075
0.2748913046845296,0.1507361501374702,0.15456076963973384,-0.3567629852385566,1.1709586367734623,1.468713290512223,1.5487549244659033,-1.1737610450410985
1.389671282856016,1.4609803009315987,1.595897089052546,0.5958993590011572,1.7536243645604057,1.6635388540463951,1.6754889796486863,-0.0810106983388875
-0.29538767708982827,-0.454642737286569,-0.5686165612749288,1.4515661558967705,-1.3004888132618795,-1.3357604757961936,-1.350807849590991,0.922654667550489
0.5607283194317918,0.4945302162896959,0.43842998731268357,-0.1781894954746045,0.4362262047513558,0.38089457467063387,0.43931061041514785,-0.2202138613521801
-0.32731174409608627,-0.2570685122649094,-0.3507941684703893,-0.9380534976139787,-0.4634017176614649,-0.5690264586628061,-0.7233599007904685,-0.40758248942426883
1.8297640946933553,1.7570382984218522,1.5731460796852963,-0.08440866348467957,0.16059251108386072,0.012251521753853772,-0.27403817728475915,-1.5667075377312107
0.22083937346479632,-0.09839032157232558,-0.010045456585390418,-0.5614152843687332,1.8425421318436552,1.7085825807147637,1.4067259766646756,-0.06098575493734497
-1.450287542853815,-1.2875731154509955,-1.2448954865459438,0.7228275995061973,-1.7769652076813822,-1.5603766822428675,-1.6174827966003038,0.8709707826379554
-0.620925898946467,-0.36974916657250245,-0.253115168421583,0.302483358109467,0.8151661260890763,0.6168055768361269,0.5866906087819682,0.27106592753963143
-0.7473886670848704,-0.8225658968796542,-0.49720860377755377,-0.3997451852818973,-0.30900885400558714,-0.4144111349307801,-0.1318818724523474,-0.9890870061052743
0.6448401280029109,0.7647934791539339,0.7996977691598688,0.36789993521388936,-0.45780681748792196,-0.5081098926776121,-0.7166269409764863,-0.9445856856533967
0.9452001313711987,0.9098568190386985,0.5164474035657041,-2.5698696705366464,-0.8224336304483425,-0.5829437450111187,-1.033331527288579,-0.5325582333187828
-1.129571229739324,-0.7775709610131916,-0.9186427710212068,0.9835953781380705,-1.292099558304456,-1.3851891308989797,-1.6633450553403273,-1.0928681239534652
-0.38885922382889687,-0.3520538847887785,-0.28998780702170013,1.1222783059451595,-1.0666619463325646,-0.8952827961884909,-1.5570949300596792,0.09261140339851044
-2.2680460817583974,-2.386360677750961,-1.9614326081864784,-0.7299609721068381,-0.625897500518923,-0.5156649772908876,-0.7505378659799886,0.12543491823792435
0.06558626580308774,0.34236701887683285,0.2087694296593046,0.20045594635829372,-0.6514191455321162,-0.5669006631412229,-0.8181959261155398,0.0990327339611415
0.16173582059501118,-0.08887160142970127,-0.008794129934233785,1.1887679426525803,0.17515944614174347,0.12025848208200043,0.3368415554558193,1.5573455719971323
0.04321720131338275,-0.02574254688011708,0.13719173801060036,-0.22491946256456463,1.7562143330907662,1.4111344204605867,1.7349005411377532,0.2653966285874773
0.10973582390894536,0.12682042499813964,-0.02534698488951949,-0.8019409140098183,1.4174679134913455,1.1392179767964445,1.2641700750678033,-0.5445014340421548
1.1286811161663852,0.7654341284115234,1.1266591813354703,-0.3534846206916281,0.6853451162985696,0.563088195354515,0.5070175530011062,-0.15636457671863524
-0.6893911687097635,-0.6454341189960184,-0.676936924601843,1.5539080146589923,-2.200925027719646,-1.862763651896347,-2.203445685476865,1.391192916274986
0.6748996527848118,0.5920427185689644,0.6056338644062369,-0.5428865834385846,-0.7943743259508644,-0.7035470597617413,-0.6324006460463898,1.1889746693436893
-0.17502486141886997,-0.16331871574913626,-0.15078046792115185,0.03624089938184228,-0.13538552045439667,-0.14372111617067215,0.04652751330328924,-0.6114746691197102
1.301090020259675,1.153716608655337,1.003931927648471,0.32068660014017736,0.16828950883760507,0.21159358075248974,0.46232803737875916,1.5810200949994084
0.7346682761763483,0.9358295832844944,0.6009860724221253,0.0729286016656933,-0.36836931803110795,-0.4928812776859433,-0.24764259275580625,1.314589058728525
0.4880784246960952,0.6956444378558767,0.41739735691982827,0.2997385341502739,1.2278008103533202,1.017569052565284,1.4971916638861862,1.8218893137826624
-1.735359362904191,-1.6194689997739176,-1.4716578654178352,0.3250830422640324,0.6387973768954425,0.29086735197629676,0.3321216097870856,-0.4354651311480715
-1.4419933610736182,-1.0882574494062542,-1.2724158240171441,-1.6924514098902377,0.5710473796603124,0.7169707911783125,0.432680788000274,0.5651574899672822
-1.0899019250849467,-1.0082615263480352,-1.0538323788991346,0.20189883092714475,-0.37079685140381635,-0.03124920099729861,-0.15527196895750092,0.5027688953864328
-1.2937295703607732,-1.3307944417572832,-1.4121286240975646,0.39796160127535496,0.27126812918367327,0.34810141239372183,0.20778165778975097,1.1925907818135821
